ReportId,SectionId,SectionName,WorkspaceId
"811e4052-52ba-4030-9b44-4ad4fd1a9a16","c24c46e2-f8f1-447a-a16a-1fba9a40f9c1","Usage Funnel View","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"811e4052-52ba-4030-9b44-4ad4fd1a9a16","4d1330d8-9271-412a-a79f-b094aa96d571","Page 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","e76bf8c9-2485-428c-8dc9-f05709200541","ScorecardDrillDown","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"72785364-953b-4955-859d-78d58cfc48c9","99b38533-63b4-4aa2-acbe-414209d1ac87","Page 4","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8a1864fd-52c4-4839-9db4-9417b4e9ed03","acb8ff2f-170d-4497-aef0-c990acf5d602","ToolTip","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8a1864fd-52c4-4839-9db4-9417b4e9ed03","4a7d590c-19ae-4d1c-99d2-d50c31f335d6","ToolTip1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"420eaab0-b010-41ae-8a54-9627cf69589d","a0477a7c-c64a-4035-8930-3d7b98da1a84","User List Detail","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ee6b697e-08ef-4069-82f1-83d34100356b","7ca944ef-6e06-4424-85e9-d64461bbb6b0","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","7550064a-5eba-445c-b25b-8ebeb1e671e9","Email comparison","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","9fdf2392-52da-4f5f-9ea6-b0334278185a","Tooltip 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ee6b697e-08ef-4069-82f1-83d34100356b","f566ba48-d1a0-4b6b-8d5d-765758d42d90","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","65f15afc-1b7a-4f83-8dc5-468e8fe19b16","Case Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","3db9015e-259d-45ec-9d9b-6f7fdba2a67d","Case Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","8648f8d1-f48b-4f35-b132-2f094d695d0f","tooltip 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","b5828978-60b5-4d0c-b8d6-b64a336695d6","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"77d47fa2-9108-40ef-9961-3060488f9666","52eb4eaf-add5-41d4-b218-78a60be7e3cd","Blocked Content Dashboard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a560341d-8b5f-4ca8-8cbf-e3eedbdcac33","1d7916c4-93dd-47f9-91c5-0f1257c59ce8","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"42807bba-2117-4c91-903f-0931c9b87aff","ec09bbc7-1e23-4294-a2c6-ca40e58a7228","KPI Definition","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8a665184-0cd0-4dac-8cae-2774c4cf81ae","73708944-4950-4427-a5c1-ff87fe30376e","Published Content Dashboard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"3acc2784-5fe6-4eb1-940f-7977c8482295","7d6ca605-4252-446d-adc4-21b81f441ccc","User List Detail","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"3acc2784-5fe6-4eb1-940f-7977c8482295","444fb934-b4ff-473a-a1f2-dc50d6bf1675","Scorecard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"1c56e11c-3466-4772-85a2-6eb88b67ef03","e9c0e4f4-e917-4492-9c7d-e0f9c094e387","User List Detail","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","be7e76ea-d255-472a-a6e8-4a88e06e5ec0","Validation","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","1ee7a5f4-18f3-4113-bb18-98e5f44189a1","Historical (DTC)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","9f460179-0215-49d1-a757-87f3aa963625","Days To Solution (DTS)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"3012317e-28e3-47f6-8f18-b62156a689a6","a4c13db6-7db6-4b50-a07c-53345796755b","Introduction","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","23c61f04-73f3-42a7-9a24-ed153c491a53","Executive Scoreboard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","340e9a47-df5a-4fdb-b897-4dc33763b7b7","Collab Case Analysis","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","0929f1c7-3381-4c0b-a451-060042fc9a8d","Average Handle Time (AHT)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","d14888a1-65ad-4cb6-965b-b1d227aad816","Plugin Usage Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"d42812e4-13bc-484c-b59b-7fdf5ed2cd8e","0c6e4152-9d7a-4185-b125-ee6b697ad07a","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","010d0eb9-d0f6-4323-9b9c-5be55f5466fb","Initial Response(IR)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","16be563e-caad-4bc5-a9f2-5bee0b6c168b","Executive Scoreboard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"01a2a706-ba79-47f4-935c-9c3f843364a5","e8b43c88-0fd8-467b-bb00-c52236e4350a","Report list","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"01a2a706-ba79-47f4-935c-9c3f843364a5","8f5bb716-20c2-41ce-b1b1-f401b7d6d4eb","Report usage","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"937251d4-b5ac-4a5c-943a-5fb1b17eb35d","afa93e36-66ed-4953-bd43-9d19dd2ef19a","ToolTip","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"15eeb56e-9b1f-4b2e-bbbe-ab9cd19ffa5a","7a14c81d-4994-4349-b8d7-259871b38cad","ToolTip1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"15eeb56e-9b1f-4b2e-bbbe-ab9cd19ffa5a","09e27262-e9e5-401f-aef6-26e57a7d0ede","Scorecard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e8028d04-fa5b-462a-a09f-3031743bd290","26e2b7cc-0c8b-4a4a-be31-68d2e7354a2e","Views","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8a1864fd-52c4-4839-9db4-9417b4e9ed03","b8317790-0ca7-4291-aa71-b6b130dd202b","BizChat","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8a1864fd-52c4-4839-9db4-9417b4e9ed03","d2ebbcec-7716-4569-82b0-9970aa03e45e","Scorecard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"420eaab0-b010-41ae-8a54-9627cf69589d","f288578a-ae79-4bf5-9793-4896bfbc8c72","CopilotHub-Usage","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"6ab2576c-07ca-40a1-9ce8-4ad55a2f0e68","439eef93-36f9-4c8d-9e90-0ac9d6542762","Alerts","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"420eaab0-b010-41ae-8a54-9627cf69589d","dc64d678-bdf5-4040-b0b3-b458ad8f2b67","CopilotHub-Feedback","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c4757435-a914-4a65-af1a-a175bcaafe8a","56486028-5392-49c8-9874-173cf5b2b2d4","Shadow Evals","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","d575a012-cf4e-4f11-8ee5-9fd1a630c1d2","Tooltip 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","65df84e6-059e-4679-a370-95b01ffd851c","tooltip 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c4757435-a914-4a65-af1a-a175bcaafe8a","c2e8ae61-5695-4b6a-bf71-4e8d11519624","Conversation Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","385ff32d-a15e-42fd-b55f-c8ff3da686e5","Email comparison","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ee6b697e-08ef-4069-82f1-83d34100356b","a6d9c81f-7427-495c-9b6a-6515e85fd555","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a560341d-8b5f-4ca8-8cbf-e3eedbdcac33","ad22f0d2-8e84-4811-bf98-f118529e4664","AI Native Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"42807bba-2117-4c91-903f-0931c9b87aff","7bf8e74c-8400-4d05-bd75-fb1486f36b54","AI Native Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8aaf5f64-eeee-4189-9576-19940557907f","05e0ca8f-1725-439e-a427-7de38e8a62cf","Shadow Evals","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ee6b697e-08ef-4069-82f1-83d34100356b","299f18d7-f4b4-4f98-b7f7-d966e54296ff","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"d15c99aa-374c-45e0-a871-57117b579b02","c2f6b49c-bda7-4f93-9d02-00ac67012fea","SCIM Evals","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"1c56e11c-3466-4772-85a2-6eb88b67ef03","37bcd1c3-9b43-4b42-936a-01e6d0b0de8e","ToolTip1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"1c56e11c-3466-4772-85a2-6eb88b67ef03","0e3d408d-b626-4665-9281-a8d453416c56","CopilotHub-Usage","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","01d6ddd8-74ba-445f-9b72-1a5cdd17b187","Email comparison","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","591ae944-86c8-4703-a640-e367bd4224aa","Case Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","c1169448-8deb-4b6f-beeb-4babccf33c5d","Initial Response(IR)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"7808036c-b205-4d41-8568-49b23a21ba3e","8d47a48a-c5ae-40b6-941d-8b6282c1d553","tooltip 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"3ca9559c-8fc7-46f5-a038-8909a45c16a7","a7a4074b-1ced-431c-a8d9-cae366c9d13b","Page 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","1b96c4b4-847d-4663-b5a1-e6dd75b2c441","Days To Close(DTC)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","70b9c570-2541-4b7a-a795-8482727eeb35","Productivity Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"47b84f17-cf9e-4c47-9034-47e13e8f34c8","f21e02d3-6944-4394-8781-b00f0658686a","KPI Definition","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","55a26462-ce2b-45a1-a1ca-119d04f01a41","Usage Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","cda8065f-1df8-4868-9286-434c4b0acfc4","UserFunnelView","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"01a2a706-ba79-47f4-935c-9c3f843364a5","a5c8ed02-1752-41a2-837b-f5b345f2db48","Report performance","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","5b940690-dde3-419e-9f8f-c307d0b35053","CopilotInsights(DTC_LOB)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"937251d4-b5ac-4a5c-943a-5fb1b17eb35d","7235c54e-8196-443c-b0c5-3d568e8a579b","CopilotHub","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"15eeb56e-9b1f-4b2e-bbbe-ab9cd19ffa5a","73446421-bc27-4795-b7df-09790aa68939","BizChat","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"811e4052-52ba-4030-9b44-4ad4fd1a9a16","2df21551-fcd6-4905-b08e-c2f5189cc765","Usage Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8a1864fd-52c4-4839-9db4-9417b4e9ed03","18de21c2-0fb0-42bf-9b97-770a12814532","User List Detail","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"6ab2576c-07ca-40a1-9ce8-4ad55a2f0e68","384c89d9-8369-48ae-a8a5-92978302171f","Executive View","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","65fc56fb-2400-4b8a-be34-272245ff5185","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c4757435-a914-4a65-af1a-a175bcaafe8a","aa2aadf1-50a2-45c6-bd45-f2a8abdc93e5","Conversation Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"bda22592-3cbd-4a38-a8d6-71693e78c67f","6673bc01-76d5-45c6-96c1-75ca2698600e","Knowledge harvesting","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","bf18c670-e59f-472e-aa0d-50e0d8ca8559","tooltip 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","e2e4fdab-f298-44cc-ac78-d75ca6831d1d","Case Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","9c348248-b3ab-4548-b499-2eaa4dafe74c","Tooltip 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","b161c036-8298-4ac0-90d5-262326f7df6a","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","ffd8be38-15e2-4400-a3b0-023e03b533f0","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a560341d-8b5f-4ca8-8cbf-e3eedbdcac33","361d2b2b-3439-4f33-9b2d-00cb4c84602f","KPI Definition","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"42807bba-2117-4c91-903f-0931c9b87aff","4aa25652-dcd3-4336-9081-65228ee8bc21","AI vs Human Agents","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"3acc2784-5fe6-4eb1-940f-7977c8482295","6a0cec69-0eef-4a33-af55-6956db5d3677","CopilotHub-Feedback","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"50e807b4-cf2e-411a-ad08-72ac39ee9592","876f6ff1-0c60-4bc4-9f0d-fa176e7277bd","SCIM Evals","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","1d6d8717-dfab-4a79-a3c7-051fc1e93ae5","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","dd1cd708-3cf7-441f-82fe-e9a27ab2f855","Tooltip 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"0bf86c33-859f-4fe3-94e3-f75bbf4e0a99","1660fab3-22a2-41f1-8f00-c438cc17a7bb","Usage Report","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","19a28899-1cec-4594-8974-89e10dab2fd6","Collab Case Analysis","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a87e57c7-4d50-403a-84a5-94ebe0b91a98","d74af7d4-5b57-4ce3-a423-8a1ebaf0430a","Mismatched verbatim","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a87e57c7-4d50-403a-84a5-94ebe0b91a98","67be2ebf-9dfb-49a7-b69e-f309f6843715","Introduction","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a87e57c7-4d50-403a-84a5-94ebe0b91a98","822cb899-b479-43dd-9eef-0e52bca99c70","Prompt Theme Insights","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","2063a5c1-68d5-4258-805e-673bd8c8019c","Page 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a87e57c7-4d50-403a-84a5-94ebe0b91a98","5cb94ee8-77e5-493e-a74a-b53483077c93","Metrics Status","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","80ec9c22-c989-41d5-9979-e700c9bad7bc","ICM Analysis","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","efde6687-b54c-4e0e-b368-0959f74671bf","ScorecardDrillDown","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","8ed9ec8c-1402-45ed-839d-6658a89c397f","CopilotInsights","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","4cd8412c-4fcc-4ba7-9d88-344986fdb74f","CopilotInsights(DTC_LOB)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"47b84f17-cf9e-4c47-9034-47e13e8f34c8","6dda8ae9-6bea-478c-ba66-454718fb8270","AI Native Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","a286b36a-32a8-4fb3-95d1-c1df7d8beafb","KPI ScoreCard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","44051ead-53ca-4b9c-a03f-4d03fe147018","Casewise (DTC)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","3795e183-1f55-4621-8eba-a6921a0b3ec2","Days To Solution(DTS)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","d9c16cae-a09c-43ed-bb6c-d003da7b3339","Closed Case and chat volume","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","a88456cf-4215-482a-8884-d98b3ab3094c","KPI ScoreCard1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","6abb41ae-17b9-45df-bca9-bba51205fc21","Days To Close (DTC)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"937251d4-b5ac-4a5c-943a-5fb1b17eb35d","8d048703-d84a-4bb9-ac6f-fb5e8aac97ea","BizChat/CMET","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"811e4052-52ba-4030-9b44-4ad4fd1a9a16","815aa808-b629-4f70-b411-088ef3bc9ad4","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"6ab2576c-07ca-40a1-9ce8-4ad55a2f0e68","c4402c42-e9e0-40f7-a624-7c6a2b2fd100","P0 Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"6ab2576c-07ca-40a1-9ce8-4ad55a2f0e68","e6d2e742-18d1-488a-a54f-9b7bd0e2bb18","AI Agent Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ee6b697e-08ef-4069-82f1-83d34100356b","42253232-bfb9-40e3-acd0-1611a0d116fd","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","f393ab97-6645-438c-8c5f-e4ae5de98fed","Case Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","69c8a05a-8c56-4ef1-af3f-e6ac96f9057b","Email comparison","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","ebb38bbe-380c-4a48-9b48-d3275e8ba63e","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","7b278b35-c164-449b-ad87-c8c3f74756a4","Tooltip 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","cf00c9e5-c7bf-40a3-a0f9-eb7ad98f9d64","Email comparison","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"77d47fa2-9108-40ef-9961-3060488f9666","052ec410-9475-4737-9eae-9ff50e80ace2","Published Content Dashboard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"bda22592-3cbd-4a38-a8d6-71693e78c67f","940eb978-f08f-410f-be53-7a7c642a5467","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"3acc2784-5fe6-4eb1-940f-7977c8482295","6df5fcca-66ed-439e-bb27-6ee675407d24","ToolTip1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"d15c99aa-374c-45e0-a871-57117b579b02","8a7e10fa-decc-4d91-b8c6-581f7e849a2f","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"50e807b4-cf2e-411a-ad08-72ac39ee9592","b56a1a2b-b12b-4952-9998-2462c79aefa3","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","6eca644c-a414-41ef-a0e8-7d08f2c93322","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","00c5cb95-c348-4442-a37a-d12273c9dd66","ScorecardDrillDown","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","56cbb9af-2605-4035-b642-bf53032396aa","Plugin Performance Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","5f80e840-5932-43c2-8419-4fe422a339a8","UserFunnelView","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f6fe26cf-6a48-47a8-a2c2-658b3a8d4573","15e004b9-ea89-42f1-ab51-9aefc7b474b5","Usage Report","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"6d549ec4-a493-4e08-b91d-7b8ae089cc8c","f0ee066b-b0f8-4d7b-9373-c649eb0f0efc","Usage Metric","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"7808036c-b205-4d41-8568-49b23a21ba3e","bf9c9220-8c88-4520-8441-96426fffd40e","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"b650fbe0-1f41-42a7-9a56-9911a26b6de4","0f8d9196-8406-4bcb-bdfb-f9cc805b6951","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","d6b8b709-6fd0-42f0-adf2-4a85751bfc7c","Narrative","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c24c6f74-11ad-4f2a-b6ab-ca5a63ad27a9","78012e12-8bb3-49d7-8a56-1b73d9290ca6","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","5693319f-08bc-4103-8776-854cb9c06a7a","Usage Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"3ca9559c-8fc7-46f5-a038-8909a45c16a7","8beb105a-4a78-4e6c-bbc4-57c383c012c9","DTP","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","53b83126-4ddb-4424-9eeb-4aefb9c5428e","Retention Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"47b84f17-cf9e-4c47-9034-47e13e8f34c8","ce3d2e96-4f34-411d-91b7-7c000f5ddd26","Case Details","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","328f7cd2-b7a5-428b-9366-8e7a08da9890","Casewise (DTC)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c3c96a23-40de-47e6-8172-44700ed0ba1b","7ab0410f-19f4-4cf3-8b1c-f8fe9655b32c","Page 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","92f71169-41fc-42a9-a3c8-bf1c57344c08","Retention Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","9e67b6b0-8f38-459f-babd-f2920ae0151a","KPI ScoreCard1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","a4b2134c-bff4-41c6-a0f8-aecb29828868","Days To Solution (DTS)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","c00df21b-98d4-4579-8cef-ca1ade68ea41","Narrative","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","f2d5f6f3-2183-4a42-a7f6-339d63802309","Executive Scoreboard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"420eaab0-b010-41ae-8a54-9627cf69589d","351ba8e1-bbf4-4d6b-9235-c8ca8bdb2ba9","Scorecard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c4757435-a914-4a65-af1a-a175bcaafe8a","40778701-cb19-4054-af33-d3b8126fdc5f","Shadow Evals","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c4757435-a914-4a65-af1a-a175bcaafe8a","525b634a-4ce5-4996-8567-24392c0b97fe","Conversation Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","73c6cc6e-eb12-4666-8c37-9073157a96fe","Validation","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
